fecha_nacimiento,genero_nacido,descripcion_subtipo
2019-05-31,Femenino,Extramatrimonial con Padre
2019-05-31,Femenino,Extramatrimonial con Padre
2019-05-31,Femenino,Extramatrimonial con Padre
2019-05-31,Masculino,Matrimonial
2019-05-31,Femenino,Extramatrimonial con Padre
2019-05-31,Femenino,Matrimonial
2019-05-31,Masculino,Extramatrimonial con Padre
2019-05-31,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,ArtÃ­culo 242
2019-06-01,Femenino,ArtÃ­culo 242
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Matrimonial
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial sin Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Matrimonial
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,ArtÃ­culo 242
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,Matrimonial
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Femenino,Extramatrimonial sin Padre
2019-06-01,Femenino,Extramatrimonial con Padre
2019-06-01,Masculino,Extramatrimonial sin Padre
2019-06-01,Masculino,Extramatrimonial con Padre
2019-06-01,Masculino,Matrimonial
2019-06-01,Femenino,Extramatrimonial con Padre
