fecha_matrimonio,genero_1,genero_2,estado_civil_1,estado_civil_2,edad_1,edad_2
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,25,23
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,28,24
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,26,24
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,29,26
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,43,26
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,33,26
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,28,26
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,35,27
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,27,28
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-06-28,Femenino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,41,29
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,42,29
2019-06-28,Masculino,Femenino,Casado/a,Soltero/a,32,29
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,28,30
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,34,30
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,22,30
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,25,31
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-06-28,Femenino,Femenino,Soltero/a,Soltero/a,37,32
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,30,32
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,53,32
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,34,32
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,34,32
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,31,32
2019-06-28,Femenino,Masculino,Soltero/a,Divorciado/a,34,33
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,32,33
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,32,33
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,38,33
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,33,34
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,40,34
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,34,34
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,42,34
2019-06-28,Femenino,Femenino,Soltero/a,Soltero/a,34,34
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,34,34
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,32,35
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,36,36
2019-06-28,Femenino,Masculino,Soltero/a,Divorciado/a,26,37
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,61,38
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,34,38
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,41,39
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,35,40
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,32,40
2019-06-28,Masculino,Femenino,Divorciado/a,Divorciado/a,37,41
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,43,41
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,54,41
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,31,41
2019-06-28,Masculino,Femenino,Divorciado/a,Divorciado/a,53,42
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,46,42
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,45,42
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,43,42
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,50,43
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,39,43
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,47,43
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,50,44
2019-06-28,Masculino,Femenino,Viudo/a,Soltero/a,81,44
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,40,44
2019-06-28,Masculino,Femenino,Divorciado/a,Soltero/a,78,45
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,48,46
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,34,46
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,52,46
2019-06-28,Femenino,Masculino,Divorciado/a,Divorciado/a,50,47
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,36,47
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,51,47
2019-06-28,Masculino,Masculino,Soltero/a,Soltero/a,58,47
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,49,47
2019-06-28,Masculino,Femenino,Divorciado/a,Divorciado/a,72,48
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,49,48
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,36,49
2019-06-28,Masculino,Masculino,Soltero/a,Soltero/a,53,50
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,44,50
2019-06-28,Femenino,Masculino,Soltero/a,Divorciado/a,48,52
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,43,54
2019-06-28,Femenino,Masculino,Divorciado/a,Soltero/a,55,56
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,61,57
2019-06-28,Masculino,Femenino,Soltero/a,Divorciado/a,57,61
2019-06-28,Masculino,Femenino,Soltero/a,Viudo/a,58,62
2019-06-28,Femenino,Femenino,Divorciado/a,Divorciado/a,61,65
2019-06-28,Masculino,Femenino,Divorciado/a,Divorciado/a,74,66
2019-06-28,Femenino,Masculino,Soltero/a,Viudo/a,49,68
2019-06-28,Femenino,Masculino,Soltero/a,Divorciado/a,56,68
2019-06-28,Masculino,Femenino,Divorciado/a,Viudo/a,72,69
2019-06-28,Femenino,Masculino,Viudo/a,Viudo/a,67,76
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,81,82
2019-06-29,Masculino,Femenino,Divorciado/a,Soltero/a,54,26
2019-06-29,Femenino,Masculino,Soltero/a,Soltero/a,35,29
2019-06-29,Femenino,Masculino,Soltero/a,Soltero/a,27,35
2019-06-29,Femenino,Masculino,Divorciado/a,Soltero/a,51,45
2019-06-29,Masculino,Femenino,Soltero/a,Soltero/a,50,50
2019-07-01,Femenino,Masculino,Soltero/a,Soltero/a,33,26
2019-07-01,Masculino,Femenino,Soltero/a,Soltero/a,33,27
2019-07-01,Masculino,Femenino,Soltero/a,Soltero/a,25,30
2019-07-01,Masculino,Femenino,Soltero/a,Soltero/a,23,31
2019-07-01,Femenino,Masculino,Soltero/a,Soltero/a,32,34
2019-07-01,Masculino,Femenino,Soltero/a,Soltero/a,40,37
2019-07-01,Masculino,Femenino,Soltero/a,Soltero/a,38,39
2019-07-01,Femenino,Masculino,Soltero/a,Soltero/a,44,40
2019-07-01,Femenino,Masculino,Soltero/a,Soltero/a,45,47
2019-07-01,Masculino,Femenino,Divorciado/a,Soltero/a,60,50
2019-07-01,Masculino,Femenino,Divorciado/a,Divorciado/a,65,64
2019-07-01,Femenino,Masculino,Divorciado/a,Viudo/a,56,70
2019-07-01,Femenino,Masculino,Soltero/a,Soltero/a,70,74
2019-07-02,Masculino,Femenino,Soltero/a,Soltero/a,25,20
2019-07-02,Femenino,Masculino,Soltero/a,Soltero/a,21,25
2019-07-02,Masculino,Femenino,Casado/a,Casado/a,37,27
2019-07-02,Masculino,Femenino,Divorciado/a,Soltero/a,40,29
2019-07-02,Femenino,Masculino,Soltero/a,Soltero/a,25,29
2019-07-02,Masculino,Femenino,Soltero/a,Soltero/a,33,30
2019-07-02,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-07-02,Femenino,Masculino,Soltero/a,Soltero/a,23,34
2019-07-02,Masculino,Masculino,Soltero/a,Soltero/a,41,40
2019-07-02,Masculino,Femenino,Soltero/a,Soltero/a,40,43
2019-07-02,Masculino,Femenino,Divorciado/a,Divorciado/a,68,54
2019-07-02,Masculino,Femenino,Viudo/a,Viudo/a,77,57
2019-07-02,Masculino,Femenino,Soltero/a,Divorciado/a,51,60
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,21,20
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,25,20
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,24,22
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,32,25
2019-07-03,Femenino,Masculino,Soltero/a,Soltero/a,20,25
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-07-03,Masculino,Femenino,Divorciado/a,Soltero/a,34,29
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,34,29
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,38,29
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-07-03,Femenino,Masculino,Soltero/a,Soltero/a,28,31
2019-07-03,Femenino,Masculino,Soltero/a,Soltero/a,26,34
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,29,35
2019-07-03,Masculino,Femenino,Soltero/a,Divorciado/a,33,41
2019-07-03,Masculino,Femenino,Soltero/a,Soltero/a,44,41
2019-07-03,Femenino,Masculino,Soltero/a,Soltero/a,29,42
2019-07-03,Masculino,Femenino,Viudo/a,Divorciado/a,79,49
2019-07-03,Masculino,Femenino,Divorciado/a,Viudo/a,66,51
2019-07-03,Masculino,Femenino,Divorciado/a,Divorciado/a,65,54
2019-07-03,Masculino,Femenino,Soltero/a,Viudo/a,58,58
2019-07-03,Masculino,Femenino,Divorciado/a,Divorciado/a,52,60
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,24,21
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,26,26
2019-07-04,Femenino,Masculino,Soltero/a,Soltero/a,22,27
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,27,28
2019-07-04,Femenino,Masculino,Soltero/a,Soltero/a,25,28
2019-07-04,Femenino,Masculino,Soltero/a,Soltero/a,31,29
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,28,30
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,26,30
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-07-04,Femenino,Masculino,Soltero/a,Soltero/a,46,41
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,33,42
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,44,43
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,62,55
2019-07-04,Femenino,Masculino,Soltero/a,Viudo/a,48,56
2019-07-04,Masculino,Femenino,Soltero/a,Soltero/a,57,56
2019-07-04,Femenino,Masculino,Soltero/a,Divorciado/a,50,57
2019-07-04,Femenino,Femenino,Soltero/a,Soltero/a,39,60
2019-07-04,Femenino,Masculino,Soltero/a,Divorciado/a,52,61
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,21,19
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,27,21
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,23,22
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,32,22
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,33,24
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,23,24
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,43,25
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,31,25
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,21,25
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,26,25
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,22,25
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,23,26
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,24,26
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,38,26
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,26,26
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-07-05,Masculino,Masculino,Soltero/a,Soltero/a,32,27
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,33,27
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,25,27
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,27,28
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,34,28
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,32,28
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,28,29
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,27,29
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,27,30
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,29,31
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,28,32
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,28,32
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,29,32
2019-07-05,Masculino,Femenino,Divorciado/a,Soltero/a,41,33
2019-07-05,Masculino,Femenino,Divorciado/a,Soltero/a,47,33
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,36,33
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,34,33
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,30,33
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,39,33
2019-07-05,Masculino,Femenino,Divorciado/a,Soltero/a,45,34
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,33,34
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,38,34
2019-07-05,Femenino,Masculino,Divorciado/a,Divorciado/a,36,34
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,38,34
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,39,35
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,28,35
2019-07-05,Femenino,Femenino,Soltero/a,Soltero/a,34,35
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,34,36
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,33,36
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,38,37
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,26,37
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,36,37
2019-07-05,Masculino,Femenino,Divorciado/a,Soltero/a,60,38
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,41,38
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,28,38
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,42,39
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,38,39
2019-07-05,Masculino,Femenino,Casado/a,Casado/a,44,40
2019-07-05,Masculino,Femenino,Divorciado/a,Soltero/a,54,40
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,32,42
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,38,42
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,47,42
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,36,44
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,40,44
2019-07-05,Femenino,Femenino,Divorciado/a,Soltero/a,45,45
2019-07-05,Masculino,Femenino,Soltero/a,Divorciado/a,46,45
2019-07-05,Femenino,Masculino,Soltero/a,Divorciado/a,26,45
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,56,45
2019-07-05,Masculino,Femenino,Divorciado/a,Divorciado/a,63,47
2019-07-05,Masculino,Femenino,Divorciado/a,Divorciado/a,64,52
2019-07-05,Masculino,Femenino,Divorciado/a,Divorciado/a,58,52
2019-07-05,Femenino,Masculino,Soltero/a,Soltero/a,38,52
2019-07-05,Masculino,Femenino,Divorciado/a,Divorciado/a,53,53
2019-07-05,Masculino,Masculino,Soltero/a,Soltero/a,51,53
2019-07-05,Femenino,Masculino,Divorciado/a,Divorciado/a,58,56
2019-07-05,Masculino,Femenino,Viudo/a,Divorciado/a,51,58
2019-07-05,Masculino,Femenino,Divorciado/a,Divorciado/a,70,63
2019-07-05,Masculino,Femenino,Soltero/a,Viudo/a,58,63
2019-07-05,Femenino,Masculino,Viudo/a,Divorciado/a,55,65
2019-07-05,Femenino,Masculino,Divorciado/a,Divorciado/a,49,66
2019-07-05,Masculino,Masculino,Soltero/a,Soltero/a,74,69
2019-07-05,Masculino,Masculino,Divorciado/a,Soltero/a,57,70
2019-07-05,Masculino,Femenino,Soltero/a,Soltero/a,56,70
2019-07-05,Femenino,Masculino,Divorciado/a,Viudo/a,61,70
2019-07-05,Femenino,Masculino,Viudo/a,Viudo/a,54,80
2019-07-06,Femenino,Masculino,Soltero/a,Soltero/a,24,33
2019-07-07,Masculino,Femenino,Soltero/a,Soltero/a,28,30
2019-07-07,Masculino,Femenino,Soltero/a,Soltero/a,30,37
2019-07-07,Femenino,Masculino,Soltero/a,Divorciado/a,37,46
2019-07-08,Femenino,Masculino,Soltero/a,Soltero/a,36,36
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,22,19
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,28,21
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,25,26
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,31,27
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-07-10,Femenino,Femenino,Soltero/a,Soltero/a,31,31
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,30,31
2019-07-10,Masculino,Femenino,Divorciado/a,Soltero/a,36,32
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,30,32
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,36,34
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,35,35
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,36,36
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,36,36
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,40,37
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,39,38
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,46,40
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,38,40
2019-07-10,Femenino,Masculino,Soltero/a,Soltero/a,30,43
2019-07-10,Masculino,Femenino,Soltero/a,Divorciado/a,45,46
2019-07-10,Masculino,Femenino,Divorciado/a,Divorciado/a,54,48
2019-07-10,Masculino,Femenino,Soltero/a,Soltero/a,39,49
2019-07-10,Masculino,Femenino,Divorciado/a,Divorciado/a,68,64
2019-07-10,Masculino,Femenino,Soltero/a,Divorciado/a,63,65
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,20,18
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,22,20
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,22,20
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,23,23
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,27,25
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,44,29
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,24,30
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-07-11,Masculino,Masculino,Soltero/a,Soltero/a,37,33
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,34,33
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,33,34
2019-07-11,Masculino,Femenino,Divorciado/a,Soltero/a,45,36
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,32,36
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,39,40
2019-07-11,Masculino,Femenino,Divorciado/a,Divorciado/a,52,48
2019-07-11,Masculino,Femenino,Soltero/a,Soltero/a,48,48
2019-07-11,Masculino,Femenino,Divorciado/a,Divorciado/a,62,52
2019-07-11,Femenino,Femenino,Divorciado/a,Soltero/a,72,53
2019-07-11,Masculino,Femenino,Soltero/a,Divorciado/a,37,53
2019-07-11,Masculino,Femenino,Divorciado/a,Divorciado/a,87,61
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,32,23
2019-07-11,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,24,20
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,24,22
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,26,25
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,23,26
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,36,27
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,28,27
2019-07-12,Masculino,Femenino,Divorciado/a,Soltero/a,48,27
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,27,27
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,20,28
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,27,28
2019-07-12,Masculino,Femenino,Divorciado/a,Soltero/a,40,29
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,28,29
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,29,29
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,29,30
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-07-12,Masculino,Femenino,Soltero/a,Divorciado/a,30,30
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,38,31
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,30,31
2019-07-12,Masculino,Femenino,Divorciado/a,Divorciado/a,34,32
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,29,32
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,34,32
2019-07-12,Masculino,Femenino,Soltero/a,Divorciado/a,21,32
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,38,33
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,43,33
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,28,33
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,31,33
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,31,34
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,29,35
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,41,36
2019-07-12,Femenino,Femenino,Soltero/a,Soltero/a,42,36
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,37,37
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,33,37
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,36,37
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,42,38
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,41,38
2019-07-12,Masculino,Femenino,Divorciado/a,Divorciado/a,41,39
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,35,40
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,41,41
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,59,42
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,43,43
2019-07-12,Femenino,Masculino,Divorciado/a,Soltero/a,37,44
2019-07-12,Femenino,Masculino,Divorciado/a,Soltero/a,41,44
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,40,44
2019-07-12,Masculino,Masculino,Soltero/a,Soltero/a,56,45
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,25,45
2019-07-12,Masculino,Femenino,Divorciado/a,Soltero/a,58,47
2019-07-12,No declara,Femenino,Divorciado/a,Divorciado/a,55,47
2019-07-12,Masculino,Femenino,Soltero/a,Soltero/a,49,48
2019-07-12,Masculino,Femenino,Divorciado/a,Divorciado/a,64,58
2019-07-12,Femenino,Masculino,Soltero/a,Soltero/a,48,58
2019-07-12,No declara,Masculino,Divorciado/a,Divorciado/a,57,65
2019-07-12,Masculino,Femenino,Divorciado/a,Divorciado/a,67,65
2019-07-12,Masculino,Femenino,Divorciado/a,Divorciado/a,78,75
2019-07-12,Femenino,Masculino,Viudo/a,Divorciado/a,64,75
2019-07-13,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-07-14,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-07-14,Femenino,Masculino,Soltero/a,Divorciado/a,42,49
2019-07-14,Masculino,Femenino,Divorciado/a,Divorciado/a,57,51
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,25,19
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,21,22
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,26,24
2019-07-15,Femenino,Femenino,Soltero/a,Soltero/a,26,24
2019-07-15,Masculino,Femenino,Divorciado/a,Soltero/a,39,27
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,39,30
2019-07-15,Masculino,Masculino,Soltero/a,Soltero/a,57,37
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,32,38
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,31,38
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,40,39
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,48,39
2019-07-15,Femenino,Masculino,Soltero/a,Soltero/a,30,40
2019-07-15,Masculino,Femenino,Divorciado/a,Soltero/a,39,41
2019-07-15,Femenino,Masculino,Soltero/a,Soltero/a,47,42
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,49,44
2019-07-15,Masculino,Femenino,Soltero/a,Divorciado/a,44,49
2019-07-15,Masculino,Femenino,Soltero/a,Soltero/a,53,53
2019-07-15,Masculino,Femenino,Divorciado/a,Soltero/a,77,67
2019-07-15,Femenino,Masculino,Soltero/a,Divorciado/a,65,81
2019-07-16,Masculino,Femenino,Soltero/a,Soltero/a,21,20
2019-07-16,Masculino,Femenino,Soltero/a,Soltero/a,22,22
2019-07-16,Masculino,Femenino,Soltero/a,Soltero/a,30,25
2019-07-16,Femenino,Masculino,Soltero/a,Soltero/a,26,26
2019-07-16,Masculino,Femenino,Soltero/a,Soltero/a,25,27
2019-07-16,Masculino,Femenino,Soltero/a,Soltero/a,34,28
2019-07-16,Masculino,Masculino,Soltero/a,Soltero/a,30,33
2019-07-16,Femenino,Masculino,Soltero/a,Soltero/a,30,34
2019-07-16,Femenino,Masculino,Soltero/a,Soltero/a,35,36
2019-07-16,Femenino,Masculino,Soltero/a,Soltero/a,32,37
2019-07-16,Masculino,Femenino,Divorciado/a,Soltero/a,38,38
2019-07-16,Femenino,No declara,Divorciado/a,Viudo/a,45,63
